Date,Open,High,Low,Close,Adj Close,Volume
2025-03-28,198.42,199.26,191.88,192.72,192.72,52548200
2025-03-31,188.19,191.33,184.4,190.26,190.26,63547600
2025-04-01,187.86,193.93,187.2,192.17,192.17,41267300
2025-04-02,187.66,198.34,187.66,196.01,196.01,53679200
2025-04-03,183.0,184.13,176.92,178.41,178.41,95553600
2025-04-04,167.15,178.14,166.0,171.0,171.0,123159400
2025-04-07,162.0,183.41,161.38,175.26,175.26,109327100
2025-04-08,185.23,185.9,168.57,170.66,170.66,87710400
2025-04-09,172.12,192.65,169.93,191.1,191.1,116804300
2025-04-10,185.44,186.87,175.85,181.22,181.22,68302000
2025-04-11,179.93,185.86,178.0,184.87,184.87,50594300
2025-04-14,186.84,187.44,179.23,182.12,182.12,48002500
2025-04-15,181.41,182.35,177.93,179.59,179.59,43642000
2025-04-16,176.29,179.1,171.41,174.33,174.33,51875300
2025-04-17,176.0,176.21,172.0,172.61,172.61,44726500
2025-04-21,169.6,169.6,165.29,167.32,167.32,48126100
2025-04-22,169.85,176.78,169.35,173.18,173.18,56607200
2025-04-23,183.45,187.38,180.19,180.6,180.6,63470100
2025-04-24,180.92,186.74,180.18,186.54,186.54,43763200
2025-04-25,187.62,189.94,185.49,188.99,188.99,36414300
2025-04-28,190.11,190.22,184.89,187.7,187.7,33224700
2025-04-29,183.99,188.02,183.68,187.39,187.39,41667300
2025-04-30,182.17,185.05,178.85,184.42,184.42,55176500
2025-05-01,190.63,191.81,187.5,190.2,190.2,74266000
2025-05-02,191.44,192.88,186.4,189.98,189.98,77903500
2025-05-05,186.51,188.18,185.53,186.35,186.35,35217500
2025-05-06,184.57,187.93,183.85,185.01,185.01,29314100
2025-05-07,185.56,190.99,185.01,188.71,188.71,43948600
2025-05-08,191.43,194.33,188.82,192.08,192.08,41043600
2025-05-09,193.38,194.69,191.16,193.06,193.06,29663100
2025-05-12,210.71,211.66,205.75,208.64,208.64,75205000
2025-05-13,211.08,214.84,210.1,211.37,211.37,56193700
2025-05-14,211.45,211.93,208.85,210.25,210.25,38492100
2025-05-15,206.45,206.88,202.67,205.17,205.17,64347300
2025-05-16,206.85,206.85,204.37,205.59,205.59,43318500
2025-05-19,201.65,206.62,201.26,206.16,206.16,34314800
2025-05-20,204.63,205.59,202.65,204.07,204.07,29470400
2025-05-21,201.61,203.46,200.06,201.12,201.12,42460900
2025-05-22,201.38,205.76,200.16,203.1,203.1,38938900
2025-05-23,198.9,202.37,197.85,200.99,200.99,33393500
2025-05-27,203.09,206.69,202.19,206.02,206.02,34892000
2025-05-28,205.92,207.66,204.41,204.72,204.72,28549800
2025-05-29,208.03,208.81,204.23,205.7,205.7,34650000
2025-05-30,204.84,205.99,201.7,205.01,205.01,51679400
2025-06-02,204.98,207.0,202.68,206.65,206.65,29113300
2025-06-03,207.11,208.95,205.03,205.71,205.71,33139100
2025-06-04,206.55,208.18,205.18,207.23,207.23,29915600
2025-06-05,209.55,212.81,207.56,207.91,207.91,51864200
2025-06-06,212.4,213.87,210.5,213.57,213.57,39832500
2025-06-09,214.75,217.85,212.88,216.98,216.98,38102500
2025-06-10,216.78,217.69,214.15,217.61,217.61,31303300
2025-06-11,217.41,218.4,212.89,213.2,213.2,39326000
2025-06-12,211.78,213.58,211.33,213.24,213.24,27640000
2025-06-13,209.96,214.05,209.62,212.1,212.1,29337800
2025-06-16,212.31,217.06,211.6,216.1,216.1,33284200
2025-06-17,215.2,217.41,214.56,214.82,214.82,32086300
2025-06-18,215.09,217.96,212.34,212.52,212.52,44360500
2025-06-20,214.68,214.89,208.27,209.69,209.69,75350700
2025-06-23,209.79,210.39,207.31,208.47,208.47,37311700
2025-06-24,212.14,214.34,211.05,212.77,212.77,38378800
2025-06-25,214.62,216.03,211.11,211.99,211.99,31755700
2025-06-26,213.12,218.04,212.01,217.12,217.12,50480800
2025-06-27,219.92,223.3,216.74,223.3,223.3,119217100
2025-06-30,223.52,223.82,219.12,219.39,219.39,58887800
2025-07-01,219.5,221.88,217.93,220.46,220.46,39256800
2025-07-02,219.73,221.6,219.06,219.92,219.92,30894200
2025-07-03,221.82,224.01,221.36,223.41,223.41,29632400
2025-07-07,223.0,224.29,222.37,223.47,223.47,36604100
2025-07-08,223.92,224.0,218.43,219.36,219.36,45692000
2025-07-09,221.07,224.29,220.47,222.54,222.54,38155100
2025-07-10,221.55,222.79,219.7,222.26,222.26,30370600
2025-07-11,223.58,226.68,222.37,225.02,225.02,50518300
2025-07-14,225.07,226.66,224.24,225.69,225.69,35702600
2025-07-15,226.2,227.27,225.46,226.35,226.35,34907300
2025-07-16,225.88,226.1,222.18,223.19,223.19,39535900
2025-07-17,223.32,224.5,222.51,223.88,223.88,31855800
2025-07-18,225.14,226.4,222.98,226.13,226.13,37833800
2025-07-21,225.84,229.69,225.65,229.3,229.3,40297600
2025-07-22,229.68,230.0,226.35,227.47,227.47,37483700
2025-07-23,228.47,228.79,227.09,228.29,228.29,28294900
2025-07-24,229.17,236.0,228.64,232.23,232.23,42902300
2025-07-25,232.22,232.48,231.18,231.44,231.44,28712100
2025-07-28,233.35,234.29,232.25,232.79,232.79,26300100
2025-07-29,234.15,234.72,230.31,231.01,231.01,33716200
2025-07-30,231.64,231.8,229.29,230.19,230.19,32993300
2025-07-31,235.77,236.53,231.4,234.11,234.11,104357300
2025-08-01,217.21,220.44,212.8,214.75,214.75,122258800
2025-08-04,217.4,217.44,211.42,211.65,211.65,77890100
2025-08-05,213.05,216.3,212.87,213.75,213.75,51505100
2025-08-06,214.7,222.65,213.74,222.31,222.31,54823000
2025-08-07,221.0,226.22,220.82,223.13,223.13,40603500
2025-08-08,223.14,223.8,221.88,222.69,222.69,32970500
2025-08-11,221.78,223.05,220.4,221.3,221.3,31646200
2025-08-12,222.23,223.5,219.05,221.47,221.47,37185800
2025-08-13,222.0,224.92,222.0,224.56,224.56,36508300
2025-08-14,227.4,233.11,227.02,230.98,230.98,61545800
2025-08-15,232.58,234.08,229.81,231.03,231.03,39649200
2025-08-18,230.23,231.91,228.33,231.49,231.49,25248900
2025-08-19,230.09,230.53,227.12,228.01,228.01,29891000
2025-08-20,227.12,227.27,220.92,223.81,223.81,36604300
2025-08-21,222.65,222.78,220.5,221.95,221.95,32140500
2025-08-22,222.79,229.14,220.82,228.84,228.84,37315300
2025-08-25,227.35,229.6,227.31,227.94,227.94,22633700
2025-08-26,227.11,229.0,226.02,228.71,228.71,26105400
2025-08-27,228.57,229.87,227.81,229.12,229.12,21254500
2025-08-28,229.01,232.71,228.02,231.6,231.6,33679600
2025-08-29,231.32,231.81,228.16,229.0,229.0,26199200
2025-09-02,223.52,226.17,221.83,225.34,225.34,38843900
2025-09-03,225.21,227.17,224.36,225.99,225.99,29223100
2025-09-04,231.19,235.77,230.78,235.68,235.68,59391800
2025-09-05,235.19,236.0,231.93,232.33,232.33,36721800
2025-09-08,234.94,237.6,233.75,235.84,235.84,33947100
2025-09-09,236.36,238.85,235.08,238.24,238.24,27033800
2025-09-10,237.52,237.68,229.1,230.33,230.33,60907700
2025-09-11,231.49,231.53,229.34,229.95,229.95,37485600
2025-09-12,230.35,230.79,226.29,228.15,228.15,38496200
2025-09-15,230.63,233.73,230.32,231.43,231.43,33243300
2025-09-16,232.94,235.9,232.23,234.05,234.05,38203900
2025-09-17,233.77,234.3,228.71,231.62,231.62,42815200
2025-09-18,232.5,233.48,228.79,231.23,231.23,37931700
2025-09-19,232.37,234.16,229.7,231.48,231.48,97943200
2025-09-22,230.56,230.57,227.51,227.63,227.63,45914500
2025-09-23,227.83,227.86,220.07,220.71,220.71,70956200
2025-09-24,224.15,224.56,219.45,220.21,220.21,49509000
2025-09-25,220.06,220.67,216.47,218.15,218.15,52226300
2025-09-26,219.08,221.05,218.02,219.78,219.78,41650100
2025-09-29,220.08,222.6,219.3,222.17,222.17,44259200
2025-09-30,222.03,222.24,217.89,219.57,219.57,48396400
2025-10-01,217.36,222.15,216.61,220.63,220.63,43933800
2025-10-02,221.01,222.81,218.95,222.41,222.41,41258600
2025-10-03,223.44,224.2,219.34,219.51,219.51,43639000
2025-10-06,221.0,221.73,216.03,220.9,220.9,43690900
2025-10-07,220.88,222.89,220.17,221.78,221.78,31194700
2025-10-08,222.92,226.73,221.19,225.22,225.22,46686000
2025-10-09,225.0,228.21,221.75,227.74,227.74,46412100
2025-10-10,226.21,228.25,216.0,216.37,216.37,72367500
2025-10-13,217.7,220.68,217.04,220.07,220.07,37809700
2025-10-14,215.56,219.32,212.6,216.39,216.39,45665600
2025-10-15,216.62,217.71,212.66,215.57,215.57,45909500
2025-10-16,215.67,218.59,212.81,214.47,214.47,42414600
2025-10-17,214.56,214.8,211.03,213.04,213.04,45986900
2025-10-20,213.88,216.69,213.59,216.48,216.48,38882800
2025-10-21,218.43,223.32,217.99,222.03,222.03,50494600
2025-10-22,219.3,220.01,216.52,217.95,217.95,44308500
2025-10-23,219.0,221.3,218.18,221.09,221.09,31540000
2025-10-24,221.97,225.4,221.9,224.21,224.21,38685100
2025-10-27,227.66,228.4,225.54,226.97,226.97,38267000
2025-10-28,228.22,231.49,226.21,229.25,229.25,47100000
2025-10-29,231.67,232.82,227.76,230.3,230.3,52036200
2025-10-30,227.06,228.44,222.75,222.86,222.86,102252900
2025-10-31,250.1,250.5,243.98,244.22,244.22,166340800
2025-11-03,255.36,258.6,252.9,254.0,254.0,95997800
2025-11-04,250.38,257.01,248.66,249.32,249.32,51546300
2025-11-05,249.03,251.0,246.16,250.2,250.2,40610700
2025-11-06,249.16,250.38,242.17,243.04,243.04,46004200
2025-11-07,242.9,244.9,238.49,244.41,244.41,46374300
2025-11-10,248.34,251.75,245.59,248.4,248.4,36476500
2025-11-11,248.41,249.75,247.23,249.1,249.1,23564100
2025-11-12,250.24,250.37,243.75,244.2,244.2,31190100
2025-11-13,243.05,243.75,236.5,237.58,237.58,41401700
2025-11-14,235.06,238.73,232.89,234.69,234.69,38956700
2025-11-17,233.25,234.6,229.19,232.87,232.87,59919000
2025-11-18,228.1,230.2,222.42,222.55,222.55,60608400
2025-11-19,223.74,223.74,218.52,222.69,222.69,58335600
2025-11-20,227.05,227.41,216.74,217.14,217.14,50309000
2025-11-21,216.35,222.21,215.18,220.69,220.69,68490500
2025-11-24,222.56,227.33,222.27,226.28,226.28,54318400
2025-11-25,226.38,230.52,223.8,229.67,229.67,39379300
2025-11-26,230.74,231.75,228.77,229.16,229.16,38497900
2025-11-28,231.24,233.29,230.22,233.22,233.22,20292300
2025-12-01,233.22,235.8,232.25,233.88,233.88,42904000
2025-12-02,235.01,238.97,233.55,234.42,234.42,45785400
2025-12-03,233.35,233.38,230.61,232.38,232.38,35495100
2025-12-04,232.77,233.5,226.8,229.11,229.11,45683200
2025-12-05,230.32,231.24,228.55,229.53,229.53,33117400
2025-12-08,229.59,230.83,226.27,226.89,226.89,35019200
2025-12-09,226.84,228.57,225.11,227.92,227.92,25841700
2025-12-10,228.81,232.42,228.46,231.78,231.78,38790700
2025-12-11,230.71,232.11,228.69,230.28,230.28,28249600
2025-12-12,230.02,230.08,225.12,226.19,226.19,33011277
