Date,Open,High,Low,Close,Adj Close,Volume
2025-05-23,337.92,343.18,333.21,339.34,339.34,84654800
2025-05-27,347.35,363.79,347.32,362.89,362.89,120146400
2025-05-28,364.84,365.0,355.91,356.9,356.9,91404300
2025-05-29,365.29,367.71,356.0,358.43,358.43,88087800
2025-05-30,355.52,363.68,345.29,346.46,346.46,123474900
2025-06-02,343.5,348.02,333.33,342.69,342.69,81873800
2025-06-03,346.6,355.4,343.04,344.27,344.27,99324500
2025-06-04,345.1,345.6,327.33,332.05,332.05,98912100
2025-06-05,322.49,324.55,273.21,284.7,284.7,287499800
2025-06-06,298.83,305.5,291.14,295.14,295.14,164747700
2025-06-09,285.96,309.83,281.85,308.58,308.58,140908900
2025-06-10,314.94,327.83,310.67,326.09,326.09,151256500
2025-06-11,334.4,335.5,322.5,326.43,326.43,122611400
2025-06-12,323.08,332.56,316.86,319.11,319.11,105127500
2025-06-13,313.97,332.99,313.3,325.31,325.31,128964300
2025-06-16,331.29,332.05,326.41,329.13,329.13,83925900
2025-06-17,326.09,327.26,314.74,316.35,316.35,88282700
2025-06-18,317.31,329.32,315.45,322.05,322.05,95137700
2025-06-20,327.95,332.36,317.78,322.16,322.16,108688000
2025-06-23,327.54,357.54,327.48,348.68,348.68,190716800
2025-06-24,356.17,356.26,340.44,340.47,340.47,114736200
2025-06-25,342.7,343.0,320.4,327.55,327.55,119845100
2025-06-26,324.61,331.05,323.61,325.78,325.78,80440900
2025-06-27,324.51,329.34,317.5,323.63,323.63,89067000
2025-06-30,319.9,325.58,316.6,317.66,317.66,76695100
2025-07-01,298.46,305.89,293.21,300.71,300.71,145085700
2025-07-02,312.63,316.83,303.82,315.65,315.65,119483700
2025-07-03,317.99,318.45,312.76,315.35,315.35,58042300
2025-07-07,291.37,296.15,288.77,293.94,293.94,131177900
2025-07-08,297.0,304.05,294.35,297.81,297.81,103246700
2025-07-09,297.55,300.15,293.55,295.88,295.88,75586800
2025-07-10,300.05,310.48,300.0,309.87,309.87,104365300
2025-07-11,307.89,314.09,305.65,313.51,313.51,79236400
2025-07-14,317.73,322.6,312.67,316.9,316.9,78043400
2025-07-15,319.68,321.2,310.5,310.78,310.78,77556300
2025-07-16,312.8,323.5,312.62,321.67,321.67,97284800
2025-07-17,323.15,324.34,317.06,319.41,319.41,73922900
2025-07-18,321.66,330.9,321.42,329.65,329.65,94255000
2025-07-21,334.4,338.0,326.88,328.49,328.49,75768800
2025-07-22,329.74,335.41,321.55,332.11,332.11,77370400
2025-07-23,330.9,336.2,328.67,332.56,332.56,92553800
2025-07-24,310.0,310.15,300.41,305.3,305.3,156966000
2025-07-25,308.74,323.63,308.01,316.06,316.06,148227000
2025-07-28,318.45,330.49,315.69,325.59,325.59,112673800
2025-07-29,325.55,326.25,318.25,321.2,321.2,87358900
2025-07-30,322.18,324.45,311.62,319.04,319.04,83931900
2025-07-31,319.61,321.37,306.1,308.27,308.27,85270900
2025-08-01,306.21,309.31,297.82,302.63,302.63,89121400
2025-08-04,309.08,312.12,303.0,309.26,309.26,78683900
2025-08-05,308.95,312.45,305.5,308.72,308.72,57961300
2025-08-06,307.89,320.47,306.93,319.91,319.91,78523600
2025-08-07,319.79,322.4,316.16,322.27,322.27,66658700
2025-08-08,321.43,335.15,320.98,329.65,329.65,91200300
2025-08-11,335.0,346.64,334.15,339.03,339.03,105320200
2025-08-12,345.0,345.26,332.94,340.84,340.84,80522100
2025-08-13,341.5,348.98,338.2,339.38,339.38,67838900
2025-08-14,335.76,340.47,330.4,335.58,335.58,75000700
2025-08-15,337.66,339.3,327.02,330.56,330.56,74319800
2025-08-18,329.62,336.27,329.59,335.16,335.16,56956600
2025-08-19,335.79,340.55,327.85,329.31,329.31,75956000
2025-08-20,329.22,331.37,314.6,323.9,323.9,77481800
2025-08-21,322.08,324.9,318.68,320.11,320.11,55744400
2025-08-22,321.66,340.25,319.69,340.01,340.01,94016300
2025-08-25,338.9,349.53,335.03,346.6,346.6,86670000
2025-08-26,344.93,351.9,343.72,351.67,351.67,76651600
2025-08-27,351.94,355.39,349.16,349.6,349.6,65519000
2025-08-28,350.91,353.55,340.26,345.98,345.98,67903200
2025-08-29,347.23,348.75,331.7,333.87,333.87,81145700
2025-09-02,328.23,333.33,325.6,329.36,329.36,58392000
2025-09-03,335.2,343.33,328.51,334.09,334.09,88733300
2025-09-04,336.15,338.89,331.48,338.53,338.53,60711000
2025-09-05,348.0,355.87,344.68,350.84,350.84,108989800
2025-09-08,354.64,358.44,344.84,346.4,346.4,75208300
2025-09-09,348.44,350.77,343.82,346.97,346.97,53816000
2025-09-10,350.55,356.33,346.07,347.79,347.79,72121700
2025-09-11,350.17,368.99,347.6,368.81,368.81,103756000
2025-09-12,370.94,396.69,370.24,395.94,395.94,168156400
2025-09-15,423.13,425.7,402.43,410.04,410.04,163823700
2025-09-16,414.5,423.25,411.43,421.62,421.62,104285700
2025-09-17,415.75,428.31,409.67,425.86,425.86,106133500
2025-09-18,428.87,432.22,416.56,416.85,416.85,90454500
2025-09-19,421.82,429.47,421.72,426.07,426.07,93131000
2025-09-22,431.11,444.98,429.13,434.21,434.21,97108800
2025-09-23,439.88,440.97,423.72,425.85,425.85,83422700
2025-09-24,429.83,444.21,429.03,442.79,442.79,93133600
2025-09-25,435.24,435.35,419.08,423.39,423.39,96746400
2025-09-26,428.3,440.47,421.02,440.4,440.4,101628200
2025-09-29,444.35,450.98,439.5,443.21,443.21,79491500
2025-09-30,441.52,445.0,433.12,444.72,444.72,74358000
2025-10-01,443.8,462.29,440.75,459.46,459.46,98122300
2025-10-02,470.54,470.75,435.57,436.0,436.0,137009000
2025-10-03,443.29,446.77,416.58,429.83,429.83,133188200
2025-10-06,440.75,453.55,436.69,453.25,453.25,85324900
2025-10-07,447.82,452.68,432.45,433.09,433.09,102296100
2025-10-08,437.57,441.33,425.23,438.69,438.69,71192100
2025-10-09,431.81,436.35,426.18,435.54,435.54,69339900
2025-10-10,436.54,443.13,411.45,413.49,413.49,112107900
2025-10-13,423.53,436.89,419.7,435.9,435.9,79552800
2025-10-14,426.79,434.2,417.86,429.24,429.24,72669400
2025-10-15,434.9,440.51,426.33,435.15,435.15,71558200
2025-10-16,434.73,439.35,421.31,428.75,428.75,77189900
2025-10-17,425.5,441.46,423.6,439.31,439.31,89331600
2025-10-20,443.87,449.8,440.61,447.43,447.43,63719000
2025-10-21,445.76,449.3,442.05,442.6,442.6,54412200
2025-10-22,443.45,445.54,429.0,438.97,438.97,84023500
2025-10-23,420.0,449.4,413.9,448.98,448.98,126709800
2025-10-24,446.83,451.68,430.17,433.72,433.72,94727800
2025-10-27,439.98,460.16,438.69,452.42,452.42,105867500
2025-10-28,454.78,467.0,451.6,460.55,460.55,80185700
2025-10-29,462.5,465.7,452.65,461.51,461.51,67983500
2025-10-30,451.05,455.06,439.61,440.1,440.1,72447900
2025-10-31,446.75,458.0,443.69,456.56,456.56,83135800
2025-11-03,455.99,474.07,453.8,468.37,468.37,84595200
2025-11-04,454.46,460.22,443.6,444.26,444.26,87756600
2025-11-05,452.05,466.33,440.71,462.07,462.07,85573000
2025-11-06,461.96,467.45,435.09,445.91,445.91,109622900
2025-11-07,437.92,439.36,421.88,429.52,429.52,103471500
2025-11-10,439.6,449.67,433.36,445.23,445.23,76515900
2025-11-11,439.4,442.49,432.36,439.62,439.62,60533200
2025-11-12,442.15,442.33,426.56,430.6,430.6,58513500
2025-11-13,423.13,424.5,396.34,401.99,401.99,118948000
2025-11-14,386.3,412.19,382.78,404.35,404.35,105506700
2025-11-17,398.74,423.96,398.74,408.92,408.92,102214300
2025-11-18,405.38,408.9,393.71,401.25,401.25,80688600
2025-11-19,406.18,411.78,398.5,403.99,403.99,72047700
2025-11-20,414.63,428.94,394.74,395.23,395.23,113548800
2025-11-21,402.32,402.8,383.76,391.09,391.09,100460600
2025-11-24,402.17,421.72,401.09,417.78,417.78,96806400
2025-11-25,414.42,420.48,405.95,419.4,419.4,71915600
2025-11-26,423.95,426.94,416.89,426.58,426.58,63463000
2025-11-28,426.59,432.93,426.2,430.17,430.17,36252900
2025-12-01,425.32,433.66,425.29,430.14,430.14,57463600
2025-12-02,430.81,436.8,422.12,429.24,429.24,69336600
2025-12-03,432.1,447.92,431.11,446.74,446.74,87483000
2025-12-04,449.94,454.63,445.39,454.53,454.53,71906500
2025-12-05,453.03,458.87,451.66,455.0,455.0,56427500
2025-12-08,447.45,449.75,435.25,439.58,439.58,69165800
2025-12-09,437.54,452.39,435.7,445.17,445.17,62367400
2025-12-10,446.07,456.88,443.61,451.45,451.45,63257500
2025-12-11,448.95,449.27,440.33,446.89,446.89,55979500
2025-12-12,448.09,463.01,441.67,458.96,458.96,93562326
