category,title,url
develop,"ORM 쓰면 정말 SQL 몰라도 되나요? 6분 2025.12.05. 요즘 개발자들과 대화를 나누다 보면 이런 말을 자주 듣습니다. “우리 서비스는 전부 ORM이라서 SQL은 잘 안 써요.” 겉으로 보면 자연스러운 흐름입니다. 프레임워크가 이미 ORM(Object Relational Mapping)을 기본값처럼 제공하고, 튜토리얼에서도 User.find() 한 줄이면 끝나는 세상을 보여주니까요. 하지만 실무로 들어가면 질문의 방향이 조금 달라집니다. “왜 이 화면은 레이턴시가 이렇게 길지?”, “왜 이 쿼리는 인덱스가 있는데도 풀 스캔이 날까?”, “ORM이 생성한 쿼리, 이거 진짜 괜찮은 건가?” 이때부터는 이야기의 중심이 다시 SQL(Structured Query Language)로 돌아옵니다.",https://yozm.wishket.com/magazine/detail/3487/
develop,"2026년 백엔드 개발자에게 찾아올 변화와 선택 13분 2025.12.04. 인기 2025년은 AI가 개발 환경에 본격적으로 자리 잡기 시작한 해다. 이제 많은 개발자들이 코드 초안 만들기, 문서 정리, 스타일 점검 같은 반복 작업은 자연스럽게 AI에 맡긴다. 코드 리뷰에서도 AI가 대안 코드를 제안해 주거나, 단순 작업을 대신해 주면서 부담이 확실히 줄었다. 하지만 그렇다고 개발 생태계가 근본적으로 바뀐 건 아니다. 서비스 구조나 장애 대응 방식, 운영 아키텍처 같은 핵심은 여전히 기존 방식이 중심이고, AI 역시 생산성을 높여주는 도구 역할을 넘어서는 단계까지는 가지 못했다. 이번 글에서는 변화하는 시대 속 백엔드의 변화에 대해 프로그래밍 언어, 프레임워크, 시스템 개발, 문화, 2026년 전망까지 살펴보고자 한다.",https://yozm.wishket.com/magazine/detail/3485/
develop,"코드 없이 만드는 AI 비서, OpenAI 에이전트 빌더 사용기 8분 2025.12.03. 지난 2025년 10월 6일, OpenAI는 기존의 Responses API와 Agents SDK를 통해 얻은 시장의 피드백을 토대로 ‘에이전트 빌더(Agent Builder)’ 베타 버전을 공개했습니다. 에이전트 빌더는 복잡한 코딩의 장벽을 허물고 마치 레고 블록을 조립하듯, 시각적인 캔버스 위에서 각 역할을 가진 에이전트 노드와 도구를 드래그 앤 드롭 방식으로 연결하여, 누구나 손쉽게 지능형 워크플로를 만들 수 있게 해줍니다. 이번 글에서는 먼저 OpenAI의 전체 에이전트 개발 생태계인 AgentKit를 소개하고, 그 심장부인 에이전트 빌더를 활용해 AI 에이전트를 직접 제작한 과정과 생생한 후기를 공유하고자 합니다.",https://yozm.wishket.com/magazine/detail/3481/
develop,"AI 시대에 파이썬 개발자가 쌓아야 할 비파이썬적 소양들 11분 2025.12.02. 저도 첫 커리어를 비개발자로 시작했던 만큼, 개발자가 AI보다 코딩을 못 하면 개발자로서의 커리어가 끝나는 건가?라는 불안감이 있습니다. 연차가 쌓이면서 실무보다도 관리자의 역할을 많이 맡으면서 그 불안감은 더 커졌는데요. 현재 다니고 있는 스켈터랩스에서 새로운 프로젝트를 맡아, 관리자의 역할을 하면서부터는 개발자에게 코딩만큼이나 다른 비개발적 역량의 중요하다는 걸 깨닫게 됐습니다. 오히려 AI가 코딩하는 시대에는 제가 관리자로서 하는 업무들이 개발자에게 더 중요한 업무가 되지 않을까 하는 생각이 들었죠. 이번 글에서는 이런 제 생각들을 나누고자 합니다.",https://yozm.wishket.com/magazine/detail/3479/
develop,"스펙 주도 개발(SDD) 심층 탐구하기 12분 2025.12.01. 소프트웨어 개발은 인공지능(AI) 코딩 도구의 등장으로 급변하고 있으며, 그중 스펙 주도 개발(Spec-driven development, SDD)은 최근 주목받는 용어입니다.  SDD는 빠르게 발전하는 분야에서 새로 등장한 용어인 만큼 정의가 유동적이지만, 현재까지 파악된 핵심은 코드를 작성하기 전에 ""스펙(spec)""을 작성하는 것을 의미합니다. ""문서 우선(documentation first)"" 방식이라고도 할 수 있습니다. 따라서, 이때 스펙이라 함은 인간 개발자와 AI 모두에게 신뢰할 수 있는 단일 소스(source of truth) 역할을 합니다. 이번 글에서는 SDD 도구를 표명하는 세 가지 도구(Kiro, spec-kit, Tessl)를 분석하고 그 의미를 살펴봅니다.",https://yozm.wishket.com/magazine/detail/3477/
develop,"TanStack Query 너머를 향해: 쿼리를 라우트까지 전파시키기 10분 2025.11.28. 이번 글에서는 React Server Component(RSC)와 TanStack Query를 함께 사용할 때 발생하는 구조적인 문제를 어떻게 해결할 수 있을지 이야기해 보려 합니다. 먼저 RSC의 기본 개념을 간단히 짚어본 후, TanStack Query와 함께 사용할 때 어떤 어려움이 생기는지 살펴봅니다. 그리고 이러한 문제를 해결하기 위해 직접 연구하고 적용해 본 방법론과 그 과정에서 만들어진 Data Ready 프레임워크도 함께 소개하겠습니다.",https://yozm.wishket.com/magazine/detail/3475/
develop,"베테랑 개발자가 직접 경험한 바이브 코딩의 모든 것 (2) 15분 2025.11.27. 이른바 '바이브 코딩'이라 불리는 이 새로운 개발 패러다임은 개발자 커뮤니티에 뜨거운 논쟁을 불러일으키고 있습니다. 수십 년의 코딩 경험을 가진 베테랑 개발자로서, 저는 이 전망에 흥미와 두려움을 동시에 느꼈습니다. 하지만 몇 주 동안 바이브 코딩을 해본 후, 저는 더 이상 이 일방적이고 평면적이며 낙담스러운 서사를 믿지 않습니다. 우선 바이브 코딩은 전통적인 직접 코딩과 마찬가지로 컴퓨터와 함께하는 즐거운 몰입 상태를 만들어냅니다. 그리고 당신이 말하는 것의 대부분을 이해하고, 24시간 언제든 기꺼이 도와줄 준비가 된 강력하고, 숙련된 어시스턴트가 있다는 느낌을 줍니다.",https://yozm.wishket.com/magazine/detail/3473/
develop,"베테랑 개발자가 직접 경험한 바이브 코딩의 모든 것 (1) 12분 2025.11.27. 인기 AI가 코드를 작성하고, 리팩토링하고, 디버깅하는 동안 개발자는 '무엇을 만들 것인가'에만 집중하는 시대가 왔습니다. 이른바 '바이브 코딩'이라 불리는 이 새로운 개발 패러다임은 개발자 커뮤니티에 뜨거운 논쟁을 불러일으키고 있습니다. 수십 년의 코딩 경험을 가진 베테랑 개발자로서, 저는 이 전망에 흥미와 두려움을 동시에 느꼈습니다. ""컴퓨터 프로그래밍의 예술""이 더 이상 예술이 아니라 똑똑한 ""지적 로봇""이 운영하는 공장이 된 것은 아닐까요? 그래서 직접 테스트해보기로 했습니다. 2주 동안 총 40시간을 투자해 코딩 어시스턴트와 함께 실제 프로젝트를 진행했습니다.",https://yozm.wishket.com/magazine/detail/3472/
develop,"초등, 파이썬을 만나다! 9분 2025.11.26. 제가 초등교사로서 파이썬에 관심을 갖게 된 계기는 교육 현장에서 아이들과 직접 부딪히며 느낀 경험에서 시작됐습니다. 2012년, 교육용 프로그래밍 언어(EPL)인 스크래치를 처음 접했고, 앱인벤터로 공개 수업용 앱을 개발하면서 아이들이 얼마나 즐겁게 몰입하고 높은 성취감을 느끼는지를 직접 보게 됐습니다. 하지만 블록형 언어만으로는 표현의 한계가 있다는 걸 느꼈고, 자연스럽게 C언어, Java, 그리고 파이썬까지 공부하게 됐습니다. 그중에서도 파이썬은 문법이 간결하면서도 활용 범위가 넓어 특히 매력적으로 다가왔고, 본격적으로 수업에 활용하게 됐습니다. 이번 글에서는 제가 초등학생과 다른 교사를 대상으로 진행한 파이썬 교육 사례들을 중심으로 소개해 보려 합니다.",https://yozm.wishket.com/magazine/detail/3470/
develop,"클로드 코드로 63일 만에 혼자서 엔터프라이즈급 웹앱 구축한 사연 6분 2025.11.26. 인기 혼자서 4~5인분의 개발 분량을 63일 만에 완수한 과정을 담았습니다. 950시간 동안 클로드 코드(Claude Code)와 협업하며 2,900개의 커밋을 남긴 구체적인 기록입니다. Opus와 Sonnet 모델을 번갈아 쓰며 비용을 절감하는 노하우와 프롬프트 문서화 전략을 공개합니다. 단순한 코딩을 넘어 AHP 연구 플랫폼을 완성한 실질적인 AI 협업 사례와 성과 지표를 확인하실 수 있습니다.",https://yozm.wishket.com/magazine/detail/3469/
develop,"""혼자 성장하는 개발자는 없다"" 멘토가 필요한 이유 9분 2025.11.25. 처음 개발자가 된 저는 모든 것을 혼자서 해결할 수 있다고 생각했습니다. 구글에 검색하면 나오는 답변들, 스택오버플로우의 수많은 해결책들, 유튜브 강의들까지 정보는 넘쳐났고, 저는 그것만으로 충분하다고 믿었죠. 하지만 3년 차가 되었을 때, 깨달았습니다. 기술적인 문제는 검색으로 해결할 수 있지만, 커리어의 방향성이나 기술 선택의 우선순위, 팀 내 갈등 해결, 번아웃 극복 같은 문제들은 검색만으로는 답을 찾을 수 없다는 것을요. 그때 저는 우연히 한 시니어 개발자와 커피를 마시며 이야기를 나눴습니다. 30분간의 대화였지만, 그는 제가 6개월 동안 고민했던 문제를 명쾌하게 정리해 주었습니다.",https://yozm.wishket.com/magazine/detail/3467/
develop,"[요즘IT 클코나잇] 비개발자를 위한 클로드코드 ‘The 비개발자들’ 세미나 오픈! 4분 2025.11.24. AI는 개발자만을 위한 도구가 아닙니다. 오히려 비개발자들이 AI의 도움을 받아 그동안 도전하지 못했던 영역까지 쉽게 확장할 수 있게 됐죠. 지난 1회, 2회차 클코 나잇에서는 개발자들의 “실무 위기 극복”, “시스템 이관”, “자동화 실험” 등을 살펴봤다면, 이번 ‘The 비개발자들’에서는 말 그대로 비개발 직군에 의한, 비개발자들을 위한 클로드 코드(Claude Code) 활용법을 다룹니다. 클로드 코드를 이제 막 시작한 분들, 어떻게 써야 할지 아직 고민하고 계신 분들도 좋습니다. 마지막 3회차 클코 나잇에서는 비개발자들이 각자의 영역에서 어떻게 클로드 코드를 사용했는지, 직접 고군분투하며 겪은 생생한 경험기를 전합니다.",https://yozm.wishket.com/magazine/detail/3466/
develop,"2026년, 어떻게 백엔드 개발자로 살아갈 것인가 7분 2025.11.24. 인기 생성형 AI ChatGPT가 등장한 이후, 매년 저를 놀라게 할만한 기술들이 우후죽순 쏟아졌습니다. 하지만 7년 차 백엔드 개발자인 저는 언제나 한발 늦게 트렌드를 좇는 사람이었습니다. 2022년 11월경 ChatGPT가 나왔을 때 잠깐 써보고, “2021년도 데이터가 최신이라고? 아직 멀었네”라는 생각과 함께 여전히 구글 검색을 더 많이 하던 사람이었죠. 이런 제가 2025년에는 돌변하여 AI를 적극 활용하여 개발하고 있는 것을 보면, 2024년에 이어서 2025년도 AI를 활용한 개발이 트렌드였다고 생각합니다. 하지만 노코드, 로우코드와 같이 반짝이는 트렌드와는 달리, AI는 2026년 이후에도 개발자와 평생을 함께할 동반자가 될 것입니다.",https://yozm.wishket.com/magazine/detail/3464/
develop,"모노레포 절망편, 14개 레포로 부활하기까지 걸린 1년 15분 2025.11.21. 플렉스 웹 제품은 일주일에 한 번 모든 제품이 함께 배포되는 정기 배포 체제로 운영되고 있었습니다. 웹 클라이언트 플랫폼 팀은 이 프로세스를 끝내고 각 스쿼드가 독립적으로 배포할 수 있도록 시스템을 바꾸는 작업을 진행했습니다. 그 과정에서 거대한 모노레포를 14개의 레포지토리로 분리하는 대규모 작업을 1년 5개월에 걸쳐 수행했습니다. 플렉스팀은 3년 동안 프론트엔드 개발자가 3배로 늘었고, 제품의 크기도 폭발적으로 커졌습니다. 팀과 제품이 커지면서 코드베이스는 거대한 도전에 직면했고, 이를 해결하는 과정에서 얻은 세 가지 핵심 교훈을 공유하고자 합니다.",https://yozm.wishket.com/magazine/detail/3462/
develop,"먹고, 코딩하고, 사랑하라 7분 2025.11.20. 형광등은 이미 오래전에 꺼졌지만, 내 눈에는 모니터 불빛이 선명했다. 회사 iMac에 원격으로 접속해 화면을 띄운 내 방 모니터에는, 며칠 밤낮을 씨름하며 작성한 코드로 만들어낸 그래프가 파도처럼 일렁이고 있었다. 입사 후 줄곧 나를 괴롭혔던 레거시 시스템의 병목, 그 누구도 명확한 원인을 찾아내지 못했던 느린 응답 속도의 주범을 드디어 시각화해 낸 순간이었다. 화면에 찍히는 숫자를 확인하며, 나는 온몸에 퍼지는 짜릿한 전율을 느꼈다. 이 ‘짜릿함’이야말로 요즘의 나를 움직이게 하는 유일한 연료였다. 나는 그 희열에 중독되어 있었다.",https://yozm.wishket.com/magazine/detail/3460/
develop,"이벤트 버블링 vs 캡처링: 언제, 어떻게 써야 할까? 7분 2025.11.20. 자바스크립트에서 DOM 요소에 이벤트를 등록하고 동작을 확인해 보면, 때때로 기대하지 않은 방식으로 이벤트가 발생하거나, 상위 요소에서 이벤트가 작동하는 것을 경험하게 됩니다. 예를 들어, 버튼을 클릭했을 뿐인데 부모 요소의 클릭 이벤트가 함께 실행된다거나, 특정한 곳에만 이벤트가 적용되었으면 좋겠는데 다른 곳까지 영향을 미치는 것을 보게 됩니다. 초급자에게는 이런 현상이 자바스크립트가 “버그가 많은 언어”처럼 느껴질 수 있지만, 사실 이 모든 동작은 이벤트 전파(event propagation)라는 명확한 메커니즘에 기반합니다. 이번 글에서는 자바스크립트의 이벤트 전파가 어떻게 이루어지는지, 캡처링과 버블링의 차이는 무엇인지, 그리고 실무에서 이 흐름을 어떻게 활용할 수 있는지를 다양한 코드 예제와 함께 살펴보겠습니다.",https://yozm.wishket.com/magazine/detail/3458/
develop,"클로드 코드로 프로덕트 팀 바이브코딩 표준화한 방법(aka 맥도날드 시스템) 11분 2025.11.19. 인기 삼양식품 테크리드가 3인 팀에서 시작한 '바이브 코딩'의 혁신적인 도입 과정과 그 한계를 극복한 경험을 공유합니다. 초기에는 놀라운 개발 속도를 자랑했지만, 프로젝트 규모가 커지면서 AI의 '환각'과 '컨텍스트 과부하'로 인한 실력 양극화 문제에 직면했습니다. 이 문제를 해결하기 위해, 팀은 맥도날드의 프랜차이즈 시스템을 개발 워크플로우에 접목했습니다. 테크리드가 '매뉴얼'을 제공하고 비개발자인 바이브 코더가 '지점장' 역할을 맡아 '알바(AI 에이전트)'를 운영하는 이 시스템을 통해, 컨텍스트를 잊는 에이전트 원칙과 PRD(Product Requirements Document) 중심의 워크플로우를 확립하여 대규모 프로젝트에서도 안정적인 개발 환경을 구축한 구체적인 사례가 담겨 있습니다.",https://yozm.wishket.com/magazine/detail/3457/
develop,"[릴리즈노트] 구글 제미나이 3(Gemini 3) 출시: 신규 개발 플랫폼·강력한 초추론·멀티모달 통합 4분 2025.11.19. 구글이 역대 가장 강력한 멀티모달 및 추론 능력을 갖춘 차세대 AI 모델 Gemini 3를 공식 출시했습니다. 이번 모델은 LMArena 리더보드 1위를 기록하며 압도적인 성능을 입증했고, 복잡한 작업을 스스로 계획하고 실행하는 에이전트 기능이 대폭 강화되었습니다. 특히 개발자를 위해 코딩부터 테스트까지 자율적으로 수행하는 Google Antigravity 플랫폼과 고난도 문제 해결을 위한 Deep Think 모드가 도입되었습니다. 검색, 코딩, 학습 등 전 영역에서 AI의 역할을 단순 도구에서 능동적 파트너로 격상시킨 Gemini 3의 7가지 핵심 변화와 세부 벤치마크 성과를 상세히 정리했습니다.",https://yozm.wishket.com/magazine/detail/3459/
develop,"클로드 코드 사용량 세계 1등 개발자의 AI 사용법: 클코나잇 특별 세션 1분 2025.11.18. 인기 클로드 코드 토큰 사용량 세계 1위 개발자, 사이오닉AI 박진형 엔지니어와의 무물(AMA) 세션이 열립니다. 무려 15억 토큰(약 5억 원어치 작업량)을 소화하며 전 세계적으로 화제가 된 그가 AI 활용 노하우를 직접 공개합니다. 토큰 사용량이 곧 생산성 지표로 인식되는 현장에서 토큰을 많이 쓰는 개발자는 실제로 어떻게 일하는지, AI와 효과적으로 협업하기 위한 업무 설계 방법, 그리고 효율적인 사용 루틴과 발생 가능한 문제점까지 실무에 필요한 핵심 정보가 60분 라이트 토크에 담겨 있습니다. 이번 세션에서는 AI를 통한 업무 자동화와 개발 속도 상승을 고민하는 실무자들을 위한 클로드 코드, GPT, 코드 에이전트 등 다양한 실전 사용 팁을 구체적으로 다루게 됩니다.",https://yozm.wishket.com/magazine/detail/3455/
develop,"MCP로 데이터 엔지니어 업무 자동화하기 9분 2025.11.18. 인기 2025년 가장 핫했던 키워드는 ‘AI’였다고 해도 과언이 아닙니다. 어느 순간부터 기업에서 AI를 도입하려는 시도는 ‘AI transformation’이라는 중요한 분야가 되었습니다. ‘나비의 작은 날갯짓이 대륙을 넘으면 폭풍이 될 수도 있다’라는 말이 있듯이, 높으신 분의 “우리도 AI로 뭐라도 해야 하는 거 아니냐?”는 한 마디가 기업에 폭풍을 몰고 오는 상황이죠. 말은 이렇게 해도, AI transformation은 작은 날갯짓부터 시작하는 것이 좋다고 생각합니다. 저 또한 조직에 AI를 도입하면서 작은 변화부터 시작했으니까요. 오늘은 MCP를 사용하여, 데이터 엔지니어의 DB 업무를 자동화했던 경험을 통해 현시점 AI의 현업 적용 가능성에 관해 이야기해 보려고 합니다.",https://yozm.wishket.com/magazine/detail/3454/
develop,"AI는 주니어 개발자다: 클로드 코드와 함께한 6주 체험기 7분 2025.11.18. 18개월 전까지 모든 코드를 제 손으로 직접 작성했습니다. 그러나 이제는 구현한 코드의 80%를 AI가 작성하고, 저는 아키텍처, 리뷰, 여러 개발 작업을 이끌고 조율하는 데 집중합니다. 이 글은 또 다른 “AI가 모든 것을 바꿀 것이다”라는 글이 아닙니다. 그보다는 AI를 실제 프로덕션 개발 워크플로우에 통합할 때 발생하는 복잡한 현실에 관한 것입니다. 무엇이 실제로 작동하는지, 무엇이 시간을 낭비하게 만드는지, 그리고 그 이유에 대해 다룹니다. AI와의 협업 모델에서는 무엇보다 AI를 “학습하지 못하는 주니어 개발자”처럼 대하는 것이 성공적인 방식이 되었습니다.",https://yozm.wishket.com/magazine/detail/3453/
develop,"HTTP 요청 사이즈는 정말 무제한일까? 7분 2025.11.17. 사이드 프로젝트랑 실무의 가장 큰 차이 중 하나는 데이터의 규모다. 포트폴리오를 위해 일부러 대용량 데이터를 만들어보는 사람도 있지만, 내가 함께한 팀은 그렇게까지 치밀하지는 못했다. 하지만 회사에 들어와 실제 프로젝트를 보니, HTTP 요청 횟수 제한과 사이즈 제한이 명확하게 설정되어 있었다. 그리고 우리 팀은 점점 커지는 데이터 전송량을 감당하기 위해 데이터 전송 방식을 근본적으로 개선해야 하는 과제를 안고 있었다. 그때 처음으로 이런 생각이 들었다. “HTTP 요청 사이즈는 진짜로 무제한일까?” 아마 나처럼 이 고민을 제대로 해본 적이 없는 사람도 있을 것이다. 이번 글에서는 HTTP의 POST 사이즈에 대한 이야기를 해보려 한다.",https://yozm.wishket.com/magazine/detail/3452/
develop,"8년 차 개발자가 부업으로 월 300만 원을 벌기까지 9분 2025.11.13. 인기 요즘은 N잡이 ‘선택’이 아니라 ‘생존 조건’이 되어버렸습니다. “월급만으로는 불안하다”는 말을, 저도 어느 순간부터는 진심으로 받아들이고 있었죠. 처음에는 단순히 ‘나도 뭔가를 만들어볼까?’ 하는 가벼운 마음이었지만, 곧 깨달았습니다. 내 이름으로 돈을 벌 수 있어야 이게 진짜 오래 살아남는 길이고, 내가 가야 할 길이라는 것을요. 그때부터는 회사 밖에서도 “나라는 사람”의 가치를 실험하기 시작했습니다. 글을 쓰고, 댓글로 멘토링을 하고, 앱을 만들며 작은 시도들을 이어갔습니다. 이번 글에서는 그 여정을 함께 돌아보고자 합니다.",https://yozm.wishket.com/magazine/detail/3447/
develop,"네? 파이썬을요? 제가요? 11분 2025.11.12. 인기 2025년 8월, ‘Weave with Python’이라는 주제로 PyCon Korea 2025가 개최되었습니다. 감사하게도 세션 발표를 할 기회가 주어졌고, 덕분에 현재진행형인 저의 성장 이야기를 나눌 수 있게 되었습니다. 처음 개발을 시작하거나, 직종을 개발로 바꾸는 데 망설이는 분들에게 비전공자의 성장기가 조금이나마 도움이 될 수 있기를 바랍니다. 더불어 세션 발표 후 질의응답 시간에 궁금해하셨던 부분들에 대해 조금 더 공유드리고자 합니다.",https://yozm.wishket.com/magazine/detail/3445/
